ID;Content;Lab;NumL
1281;"@silviacelikkol 370

Hiç kimseyle yakın olmadım ve seni hiç tanımıyorum 

#İbrahimÇelikkol                                                                               İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova
#ZülHak ZülHak";Neutral;2
1282;"@silviacelikkol 462

Sadece arkadaş olamayız

#İbrahimÇelikkol                                                                               İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova
#ZülHak ZülHak";Neutral;2
1283;"@silviacelikkol 50

Seni sonsuza kadar seviyorum ama her zaman bugün

#İbrahimÇelikkol                                                                               İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova
#ZülHak ZülHak";Neutral;2
1284;"@silviacelikkol Aklı ikna etmeden önce kalbe dokunmak ve onu yatkın kılmak esastır

#İbrahimÇelikkol İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova
#ZülHak ZülHak 
226";Neutral;2
1285;"@silviacelikkol Hayat bisiklete binmek gibidir, dengenizi korumak için hareket halinde olmalısınız. 2
#İbrahimÇelikkol 
İbrahimÇelikkol 
#BirZamanlarÇukurova 
BirZamanlarÇukurova 
#ZülHak ZülHak";Neutral;2
1286;"@silviacelikkol Hırslarınızı küçümsemeye çalışan insanlardan uzak durun

#İbrahimÇelikkol                                                                               İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova
#ZülHak ZülHak
44";Neutral;2
1287;"@silviacelikkol İnsan, koşulların oğlu değildir, ancak koşullar insanın yaratıklarıdır

#İbrahimÇelikkol İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova
#ZülHak ZülHak 
151";Neutral;2
1288;"@silviacelikkol İnsanlarda olduğu gibi müzikte de başıma geliyor. hep aynı şeye dönüyorum

 #İbrahimÇelikkol 
İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova 
#ZülHak ZülHak
1";Neutral;2
1289;"@silviacelikkol İyi insanların size mutluluk verdiği hiçbir şeyden pişman olmayın

#İbrahimÇelikkol                                                                               İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova
#ZülHak ZülHak
211";Neutral;2
1290;"@silviacelikkol İyimserin her zaman bir planı vardır, kötümserin ise her zaman bir bahanesi vardır. 53
#İbrahimÇelikkol 
İbrahimÇelikkol 
#BirZamanlarÇukurova 
BirZamanlarÇukurova 
#ZülHak ZülHak";Neutral;2
1291;"@silviacelikkol Şarkı söylüyorum çünkü mutlu bir dünya istiyorum
#İbrahimÇelikkol İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova 
#ZülHak ZülHak
1";Neutral;2
1292;"@silviacelikkol Tanrı bize her zaman iyi şeyler vermeye çalışıyor ama ellerimiz onları alamayacak kadar dolu

#İbrahimÇelikkol İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova
#ZülHak ZülHak 
604";Neutral;2
1293;"@silviacelikkol Ve ben, güneşi kapatmasınlar diye
#İbrahimÇelikkol İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova 
#ZülHak ZülHak
19";Neutral;2
1294;"@silviacelikkol Ve sana şefkatli bir aşk verirdim,
#İbrahimÇelikkol İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova 
#ZülHak ZülHak
11";Neutral;2
1295;"@silviacelikkol Yaraların iyi yanı, onları sevgiyle ekersen çiçek açarlar. 

#İbrahimÇelikkol 
İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova 
#ZülHak ZülHak
428";Neutral;2
1296;"@silviacelikkol Yazmasını bilmeyenler için şarkı söylüyorum
#İbrahimÇelikkol İbrahimÇelikkol 
#BirZamanlarÇukurova BirZamanlarÇukurova 
#ZülHak ZülHak";Neutral;2
1297;"@SimalEfsun Ortada hikayemi kaldı Allah aşkına 
Senaristler karakterlerin içini boşaltıp diziyi mahv ettiler.Mantiksiz olaylar kısır döngü btaktim gitti #Destan";Neutral;2
1298;@Slayeonsone Zararın neresinden dönülse kaar ilk bölümlerdeki senarist geri gelmeli. #destan @bozdagfilm yoksa dizi ziyan olacak seneryonun bu kadar gereksiz hızlı geçmesi  kötü dizideki eski akıcılık geri gelmeli bu kadar iyi bir kadro ile bu tarz bir tarihi anlatan bir dizi harcanmamalı.;Negative;4
1299;@smeyyeee34 Nışan sahnesi azligi, bayramlaşmada veyselin babasi ile bayramlaşması, Elifin Muammer ile bayramlaşmasi o tepkiler neden gosterilmedi. Veyselin kazasi sonrasi neden geçiştiriliyor anlamak mumkun degil #gönüldağı;Negative;4
1300;"@some1surreal Görünüşe göre bunlar sadece söylentiler, Serinin resmi bir sayfası konuyla ilgili olarak yazana kadar şimdilik hiçbir şeye inanmayın. bizi sadece diziye karşı koymak istiyorlar. Umalım ki kendileri onaylasınlar.

#Destan";Neutral;2
1301;"@soyderegirl sizlerleyim 
edip tepeli güzel bir gülüşe sahip

#batuga #EdipTepeli #destan";Positive;1
1302;@Soze477 Bizde savcı kadar umutluyuz #Mahkum;Positive;1
1303;@SSelmesask @KanalD @ayilmazekmekci Sahneleri yok değil sahneleri var ama içeriği kötü. 7 sene evlenmesini beklediğim çift bu değil hiç kimsenin evleniyorlar denildiğinde insanların beklentisi büyüktü ama berbat bi nikahla kapandı ve sonrası sanki aynı devam bütün bunlar diziye kan kaybettirdi. #arkasokaklar;Negative;4
1304;"@sseraykayaa askim instagramdan attığı diziye veda postunu silmis bu bi isaret miii
#mahkum";Neutral;2
1305;@ssuckerfpain @Deniz96873517 Naci'nin bu kombiniyle Safiye'nin aldığı bu elbise muhteşem uyumlu olur gerçekten de 🔥🔥❤❤ Tam bir baş başa akşam yemeği kombinleri 😍😍 #SafNac🕊 #MasumlarApartmanı;Positive;1
1306;@SumruYavrucuk oyunculuğu diye bir şey var👏👏👏 #evlilikhakkındahersey acil servis sahnesindeki o sessiz bağırma hareketi diyorum, başka da bir şey demiyorum 😂😂 👏👏👏❤️❤️❤️🧿;Positive;1
1307;@SumruYavrucuk sana bayılıyorum 💕 #evlilikhakkındahersey;Positive;1
1308;@SumruYavrucuk sen nasıl bir kadınsın,efsanesin 👌hangi işe el atsan muhteşem duygular yaşatıyorsun bize inanın 💐 Çolpan Cevher 👏👏👏 #evlilikhakkındaherşey;Positive;1
1309;@t_kalbi Çok güzelsiniz 🥹❤️‍🔥❤️‍🔥 #BorSan #EvlilikHakkındaHerŞey;Positive;1
1310;@tamcibilal @essizferhat Niye yapsın Allah istemiyoruz final minal #GönülDağı;Positive;1
1311;@tasiikardii En güzel çete bizim çete #BorSan #evlilikhakkındaherşey;Positive;1
1312;@tasiikardii Hwhshahahah ellerine sağlık, hep severek izleyecem #EvlilikHakkındaHerŞey;Positive;1
1313;@Televizyon_dnys Tabi ki #ArkaSokaklar #SelMes #SelinKomiser #MesutKomiser #SelinGüneri #MesutGüneri #OyaOkar #ŞevketÇoruh https://t.co/vi2YMyeN1c;Neutral;2
1314;@Televizyon_dnys Tabi ki #ArkaSokaklar #SelMes #SelinKomiser #MesutKomiser #SelinGüneri #MesutGüneri #OyaOkar #ŞevketÇoruh https://t.co/vi2YMyeN1c;Neutral;2
1315;@TheErel2 @stepskolik Batuqasiz #Destan valahide olur billahide olur çünkü senaristler oyuncuyu sevdiricem diye karakteri mahv ettiler  @bozdagfilm;Negative;4
1316;"@TheErel2 Edip yoksa bende yokum izlemem
#Destan";Negative;4
1317;@TheErel2 Ortada izlenecek hikaye yok zaten #Destan;Negative;4
1318;"@TheSkyLight0 semoşum benim teşekkür ederim cansın

#TürMer #ÜçKızKardeş";Positive;1
1319;"@timsandb @bzcdizi güçlü bir adam 👊🖤
ZüelHak #İbrahimÇelikkol #BirZamanlarÇukurova #züelhak #HakanGümüşoğlu https://t.co/6OaZNDjWYT";Positive;1
1320;"@timsandb @bzcdizi Kahraman 💪❤
ZülHak
#İbrahimÇelikkol 
#BirZamanlarÇukurova https://t.co/HPa5kkQ4oO";Positive;1
1321;"@ToprakKaraoglu ve diğer senaristlere çok teşekkür ederiz o kadar güzel bir bölüm ki #borsan çılgınlığı, #çoler aşkı , güneş ve yalının dibine kadar eğlenmesi azra ve efenin duygu dolu sahnesi herkesin muhteşem oyunculuğu emeğinize sağlık iyi ki varsınız ❤️
#EvlilikHakkındaHerŞey";Positive;1
1322;"@trt1 @gonuldagitrt Bayram öncesi bu güzel bölüm için teşekkürler.
Abdürrah Karakoç dizelerinde dediği gibi Her adamın sarı saçlarını deli gönlüne bağlayacağı bir Mihriban'a ihtiyacı vardır.
(Abdürrahim Karakoç un ruhu Şad olsun)
#NişanımızVar #GönülDağı";Positive;1
1323;@trt1 @gonuldagitrt çok çok güzeller #Gönüldağı #ElKen #SerkanKuru #ZümreMeğreli #Elif #Kenan;Positive;1
1324;@trt1 @gonuldagitrt Em güzel önizleme 😁💙💙💙 muhteşem bir bölüm olacak yine 😍😍 #elKen  #gönülDağı;Positive;1
1325;"@trt1 @gonuldagitrt 😀😀uzun zamandır eskisi gibi eğlence modunda bir #GönülDağı.
İki yıldır dünyanın elemi yetiyor.Gerek müzik gerekse konu bakımından eski hareketliliği görmek güzel💐
@trt1 @gonuldagitrt  #NişanımızVar";Positive;1
1326;@trt1 @masumlarapt #MasumlarApartmanı  hepiniz müthişsiniz .❤️;Positive;1
1327;@trt1 @masumlarapt Çok duygulandım gerçekten, yalnız nasıl gerçekçi sahneler, nasıl insanın içine işleyen hisler, nasıl oyunculuk böyle, gerçekten helal olsun!#MasumlarApartmanı #MasumlarApartmanıSon4;Positive;1
1328;@trt1 @masumlarapt Çok duygulandım gerçekten, yalnız nasıl gerçekçi sahneler, nasıl insanın içine işleyen hisler, nasıl oyunculuk böyle, herbirine, tüm ekibe gerçekten helal olsun! #MasumlarApartmanı #MasumlarApartmanıSon4;Positive;1
1329;"@trt1 adminin #ElKen etiketini kullanıp @gonuldagitrt adminin kullanmaması kaç puan acaba?

#GönülDağı
#ZümreMeğreli
#SerkanKuru";Negative;4
1330;@tv_stari Bebeklerim 💞 #BorSan #EvlilikHakkındaHerŞey #GökçeEyüboğlu #SerkanAltunorak https://t.co/bDXm4DTV17;Positive;1
1331;@TvDizikusu Ayh inşallah 😍😍 #evlilikhakkındahersey;Positive;1
1332;@TvDunyasii #askmantıkintikam bizi unutmak ayip;Neutral;2
1333;@TvDunyasii #CamdakiKız izliyoruz;Positive;1
1334;@TvDunyasii #CamdakiKız izliyoruz 👊;Positive;1
1335;@TvDunyasii #CamdakiKız tabiki de;Neutral;2
1336;@TvDunyasii #EvlilikHakkındaHerŞey tabii ki de 💘;Neutral;2
1337;@TvDunyasii #MasumlarApartmanı başkada dizi izlemedim izleyemiyorum;Positive;1
1338;"@TvDunyasii #masumlarApartmanı tabiki
#HanCey";Neutral;2
1339;"@TvDunyasii #masumlarApartmanı
#HanCey tabiki";Neutral;2
1340;"@TvDunyasii Bu sezonun en iyi dizisi
#teskilat  #uckurus #AlparslanBueyuekSelcuklu #Mahkum";Positive;1
1341;@TvDunyasii Burcu Biricik #CamdakiKız izliyorum;Neutral;2
1342;"@TvDunyasii Canım çiftimi izlemekten başka ihtimal yok.🥰 
#Gönüldağı #ElKen #SerkanKuru #ZümreMeğreli #Elif #Kenan https://t.co/5tr6Y7Bwsh";Positive;1
1343;"@TvDunyasii en güzel diziler 
#Baba ve #MasumlarApartmanı izliyorum ben";Positive;1
1344;@TvDunyasii en iyisi #CamdakiKız;Positive;1
1345;@TvDunyasii gerçek bir hayat hikayesi #CamdakiKız izliyoruz;Positive;1
1346;@TvDunyasii Hafta boyunca tüm karakterlerden, çiftlerden tonlarca fotoğraf atıldı. Ama herkesin sevdiği, kıymetli olan bir tane gelen #SelMes karesi 😍 #ArkaSokaklar;Positive;1
1347;@TvDunyasii Her hafta hiç kaçırmadan #evlilikhakkındaherşey efso bir dizi 😍canım dörtlü Sanem💜 Bora, Güneş 💜 Yalın https://t.co/fn52y9FnAV;Positive;1
1348;@TvDunyasii her perşembe gibi #CamdakiKız;Neutral;2
1349;@TvDunyasii Nalan izliyorum #CamdakiKız tabiki de;Neutral;2
1350;@TvDunyasii Tabi ki #ArkaSokaklar #SelMes #SelinKomiser #MesutKomiser #SelinGüneri #MesutGüneri #OyaOkar #ŞevketÇoruh https://t.co/QeUYsxJE8B;Neutral;2
1351;@TvDunyasii Tabi ki #ArkaSokaklar #SelMes #SelinKomiser #MesutKomiser #SelinGüneri #MesutGüneri #OyaOkar #ŞevketÇoruh https://t.co/QeUYsxJE8B;Neutral;2
1352;@TvDunyasii tabii Ki #Yargı #ArkaSokaklar #BirZamanlarÇukurova;Neutral;2
1353;@TvDunyasii tabii Ki #Yargı #ArkaSokaklar #BirZamanlarÇukurova;Neutral;2
1354;@TvDunyasii tabiki de #CamdakiKız izliyorum;Neutral;2
1355;@TvDunyasii TürMer #TürMer ÜçKızKardeş #ÜçKızKardeş;Neutral;2
1356;@tvgazetesi Tespit 👍 hatta  onsuz bir hictir #mahkum https://t.co/oCR80H1sQM;Neutral;2
1357;@tvkrali Simdi reytingler bile azıcık çıksa 2ci sezon gelme ihtimali büyük. Herkes izlesin 🙏 #evlilikhakkındahersey;Positive;1
1358;"@uckizkardesdizi @KanalD @SurecFilm #TürMer sahnelerine ortak olmak mı 😍Ne sempatik biri 🥰

#ÜçKızKardeş";Positive;1
1359;@uckizkardesdizi @KanalD @SurecFilm @berkerguvenn @ozguukaya @vedayurtseverr Ah Türkanım ah üzümlü kekim🥺 Seni üzenler utansın😢 #ÖzgüKaya #ÜçKızKardeş;Positive;1
1360;@uckizkardesdizi @KanalD @SurecFilm @berkerguvenn @ozguukaya @vedayurtseverr Muhteşem bir bölümdü #üçkızkardeş 💙;Positive;1
1361;"@uckizkardesdizi @KanalD @SurecFilm @berkerguvenn @ozguukaya Çoğunlukla bu ikisi yüzünden izlediğimizin farkındasınız, değil mi?

Madem bir araya gelmeyeceksen neden iki aktörü bu kadar uyumlu bir şekilde resmettin?

#ÜçKızKardeş #Türmer";Positive;1
1362;@uckizkardesdizi @KanalD @SurecFilm @berkerguvenn @ozguukaya Her şeyi yapar #ÜçKızKardeş #TürMer;Neutral;2
1363;"@uckizkardesdizi @KanalD @SurecFilm @berkerguvenn Aklını başına toplamasını söylerdim. Türkan gibi biz de sıkıldık onun dengesizliklerinden.

#TürMer
#ÜçKızKardeş";Neutral-Negative;3
1364;@uckizkardesdizi @KanalD @SurecFilm @berkerguvenn Çok yakında tüm #üçkızkardeş izleyicileri, hadi iyi seyirler size sayın yapımcı, yönetmen, oyuncu, senarist koordinatör  ve çiğdemleri ☺️ https://t.co/knfuMR4oOc;Neutral;2
1365;@uckizkardesdizi @KanalD @SurecFilm @berkerguvenn Devir kötü mineden kolla g…ü demek isterdim asdfghj #Üçkızkardeş #TürMer;Neutral;2
1366;@uckizkardesdizi @KanalD @SurecFilm @berkerguvenn Gerçek Aşk Yanıbaşında Aç Gönül Gözünü Be Adam #TürMer #ÜçKızKardeş;Neutral;2
1367;"@uckizkardesdizi @KanalD @SurecFilm @berkerguvenn Kitapta nasıl yazıldığı umurumda değil.  Bu ikisi birlikte zehirlidir.  Bana #Türmer 'i ver 

#ÜçKızKardeş";Neutral;2
1368;"@uckizkardesdizi @KanalD @SurecFilm @iclalaydin Yılların güzelliğine güzellik kattığı güzel kadın🧚🏻‍♀️ Kendi güzel, gönlü güzel, kalemi güzel insan♥️ @iclalaydin 
#ÜçKızKardeş";Positive;1
1369;"@uckizkardesdizi @KanalD @SurecFilm @ozguukaya Ben en fazla hayal kırıklığı görüyorum.  Çok büyük hayallerle ve umutlarla evlendiği o evde öyle eziyetler yaşadı ki.. Bunlara ek olarak sevilmemenin de kırgınlığını yaşıyor. Yaşadıkları, ona yaşatılanlar gerçekten çok zor. 

#TürMer
#ÜçKızKardeş";Neutral;2
1370;@uckizkardesdizi @KanalD @SurecFilm @ozguukaya Yürü Türkan! Kim tutar ki seni…💪🏻 #ÜçKızKardeş;Positive;1
1371;"@uckizkardesdizi @KanalD @SurecFilm @vedayurtseverr @Erarslan_T Lütfen senaryoda bu çifti harcamayın… Türkan’ın deyimiyle, yılların sevgisizliğinden sonra bu çiftin de gerçek bir aile olarak huzuru ve mutluluğu bulduklarını görmek ne hoş olurdu🙏🏻
#RüçÖz #ÜçKızKardeş";Neutral;2
1372;"@uckizkardesdizi @KanalD @SurecFilm beni sev hep beni sev

özgü kaya

#TürMer #ÜçKızKardeş TürMer";Neutral;2
1373;@uckizkardesdizi @KanalD @SurecFilm Bu bölümden sonra dizinin adı #ÜçKızKardeş yerine #ÜçBacanak olarak değiştirilsin😅😅😅;Neutral;2
1374;"@uckizkardesdizi @KanalD @SurecFilm Bu sahneyle bizi kandırmaya çalışmayın.  Beni kandıramazsın.  Ama komik ve sevimliydi.

#Üçkızkardeş #TüMer";Positive;1
1375;"@uckizkardesdizi @KanalD @SurecFilm Çok güzel 😂😂😍

#ÜçKızKardeş #TürMer";Positive;1
1376;"@uckizkardesdizi @KanalD @SurecFilm Çok özensiz bir bölümdü. Konuyu, karakterlerin gelgitlerini bir kenara bırakıyorum, sahneler arası kopuk kopuktu. Somer hop Türkan’ın yanında hop arabada, Rüçhan bir anda Nesrin’lerin evinde. Biraz daha dikkat edin lütfen. 

#ÜçKızKardeş";Negative;4
1377;"@uckizkardesdizi @KanalD @SurecFilm Çok tatlı ❤️
#ÜçKızKardeş #TürMer";Positive;1
1378;"@uckizkardesdizi @KanalD @SurecFilm Diziyi takip edenleri kendine çekmek için Sümer ve Türkan arasında güçlü sahneleri olan güzel bir 2. fragman istediğimizi söylemek istedim lütfen
🙏♥️🥺🥺💥 
#Türmer #üçkızkardeş";Neutral;2
1379;"@uckizkardesdizi @KanalD @SurecFilm fatihle yakınlaştık sanki ahahaha

#TürMer #ÜçKızKardeş";Neutral;2
1380;@uckizkardesdizi @KanalD @SurecFilm Gel gitlerden bizde sıkılmıştık çok yerinde olmuş 🌟🥳 #ÜçKızKardeş;Neutral-Negative;3
1381;@uckizkardesdizi @KanalD @SurecFilm İyiki bugünkü bölümü izlemedim ne saçma bir bölümmüş türmer sahnesi doğru düzgün yokmuş #turmer #üçkızkardeş;Negative;4
1382;"@uckizkardesdizi @KanalD @SurecFilm Rüçhan’ın sözleri inanılmaz ağırdı. Hadsiz kadın. Sadık’a çok üzüldüm, adam bu kadar hakareti duyunca fenalaştı doğal olarak. Aslında ailecek öyle bir cam kafesin içinde yaşamışlar ki, kötülükler böyle şeyler hiç uğramamış evlerine. 

#ÜçKızKardeş";Neutral-Negative;3
1383;"@uckizkardesdizi @KanalD @SurecFilm Sadık’a üzüldüm üzülmesine de Türkan hala o evde kalmaya devam etmeyecek değil mi? Babasına bir şey olmasından korkuyordu, oldu işte. Artık aile evine dönebilir. 

#TürMer
#ÜçKızKardeş";Neutral;2
1384;@uckizkardesdizi @KanalD @SurecFilm sonsuza kadar burada kalabilirim #BerkerGüven #özgükaya #TürMer  #üçkızkardeş https://t.co/ASeQPi3LrK;Neutral;2
1385;@uckizkardesdizi @KanalD @SurecFilm Türkan inşallah bu kez de ağlayıp zırlamak yerine şu ana oğulun agzını burnunu kırarsın yetti be boşa gitsin şu mal Somer’i de o ana oğul tam Mine’ye kayık layıklarıyla yaşayıp gitsin. Sende defneciğini al Kartal beye kavuş mümkünse 😏 #üçkızkardeş;Neutral;2
1386;@uckizkardesdizi @KanalD @SurecFilm Türkan’ın ve ailesinin yaptığı hırsızlıksa (değil ya…),Somer’in Mine ile yaptığı ve seninle eşinin göz yumduğu ne oluyor Rüçhan kaynana?Evlilik içi aldatmanın dibi…Türkan’ı hırpalayan kaynananın eli Mine’yi görünce neden armut topluyor?Pardon senarist?! #TürMer #ÜçKızKardeş;Negative;4
1387;@uckizkardesdizi @KanalD @SurecFilm Zirve #üçkızkardeş çok yakıştı.;Positive;1
1388;@ugrasgunes abi yazdığın senaryoya bak aq sharlock holmes bile kadar bilmece çözmedi #mahkum;Neutral-Negative;3
1389;"@ugrasgunes Baris karakteri hikayenin kilit noktasidir. ve #mahkum bu karaktere fazlasıyla mahkum!..
Ayrica #barbüg'un   uyumunu yansitacak romantizm dolu  bir sahne yasansin.  bu mumkun olsun  Ugras Bey...";Neutral-Negative;3
1390;"@ugrasgunes bey,   lütfen bu sahnenin fb 'si gelsin. barış' ın o sozleri boşuna söylemediğini düşünüyorum.
#mahkum #ismailhacıoğlu 
 https://t.co/AJRWWg1KRm";Neutral-Negative;3
1391;@ugrasgunes Senin sıkıntın ne senarist Cemreden beri ortalıkta karakter kalmadı #mahkum;Negative;4
1392;@umaypercin73 kızım Hayri ne güzel bakıyprdu beeee adam çok iyi aşık rolü yapıyor  #CamdakiKız;Positive;1
1393;"@unicornhstry Bence biri ölecekse bu Akkız olmalı. Batuga ise Han olup çocuğuna anası ile ilgili öyküler anlatmalı, tıpkı Evren Alp gibi. Tabii bu finalde olsun 😁

#Destan";Neutral;2
1394;"@Victoria0594 koşulsuz destek çünkü hak ediyor

#EbruŞahin EbruŞahin 
#EdipTepeli EdipTepeli
#Destan Destan";Positive;1
1395;"@Victoria0594 koşulsuz destek
 
#EbruŞahin EbruŞahin 
#EdipTepeli EdipTepeli
#Destan Destan";Positive;1
1396;@who98408150 Bende yıllardır #ArkaSokaklar izlerim bir kadro da ben isterim.;Neutral;2
1397;@yalcdb #EvlilikHakkındaHerŞey her salı 20.00'de FOX'ta 👍;Neutral;2
1398;"@YarmazElvan Rica ederim❤️ evet hikayemiz çokk güzell💫

#NişanımızVar #AsRam 
#GönülDağı";Neutral;2
1399;"@YarmazElvan Yorumun güzelliği💫❤️

#NişanımızVar #AsRam 
#GönülDağı";Positive;1
1400;"@yelizpoyrazbig Bir de Türkan diye elinden tutuyor ya minnoş minnoş 😍

#TürMer
#ÜçKızKardeş";Positive;1
1401;"@yelizpoyrazbig Çok tatlı gülüyorlar burada. İyi ki attın, biraz da bu sahneyi replayleyeyim 😍

#TürMer
#ÜçKızKardeş";Positive;1
1402;"@yemyyesil hemde dibine kadar yaşıyoruz vesselam 
#Gönüldağı #ElKen #SerkanKuru #ZümreMeğreli #Elif #Kenan";Positive;1
1403;"@yilanimadamina Herelde öldürürerek reyting alıcaklarını zannediyorlar eğer haber gerçekse destanı asla izlemem benim için destan bitmiş olur
#Destan
#EdipTepeli #EbruSahin";Negative;4
1404;"@z0lmpage Bipo kekini izlerken biraz gömdük ama o kadarını hak etti bence 😂 Bölüm sonrası yine yüceltmelere başlarız 😍

#TürMer
#ÜçKızKardeş";Neutral;2
